item,gen
409530,"['Indie', 'Action']"
498560,"['Indie', 'Action']"
386420,"['Indie', 'Casual']"
461760,"['Indie', 'Action', 'Casual']"
463180,"['Indie', 'Action', 'Casual']"
463440,"['Indie', 'Action', 'Strategy']"
463610,"['Indie', 'Action', 'Strategy']"
289070,['Strategy']
407420,"['Indie', 'Action', 'Adventure', 'Casual', 'Simulation']"
496550,"['Indie', 'Action', 'Early Access']"
437701,"['Action', 'Adventure', 'RPG']"
437702,"['Action', 'Adventure', 'RPG']"
459500,"['Action', 'Adventure', 'RPG']"
468460,"['Action', 'Adventure', 'RPG']"
498660,"['Indie', 'Casual', 'Sports']"
499360,"['Indie', 'Casual', 'Sports']"
346450,"['Indie', 'Action', 'Adventure']"
354970,"['Indie', 'Action', 'Adventure']"
340650,"['Indie', 'RPG']"
448640,"['Indie', 'RPG', 'Early Access']"
468580,['RPG']
47890,['Simulation']
47898,['Simulation']
47930,['Simulation']
223594,['Simulation']
383580,"['Indie', 'Action', 'Adventure', 'Simulation', 'RPG']"
428950,"['Indie', 'Action', 'Adventure', 'Casual']"
473560,"['Indie', 'Action', 'Casual', 'Strategy']"
427250,"['Indie', 'Strategy', 'Simulation']"
462170,"['Strategy', 'Simulation']"
482420,"['Indie', 'Strategy', 'Simulation']"
497850,"['Indie', 'Strategy', 'Simulation']"
510530,"['Indie', 'Strategy', 'Simulation']"
493650,"['Indie', 'Action']"
274190,"['Indie', 'Action', 'Adventure', 'Casual']"
450530,"['Utilities', 'Video Production']"
24960,['Action']
47880,['Action']
24963,['Action']
17390,['Simulation']
17440,['Simulation']
24720,"['Action', 'Simulation']"
17480,['Strategy']
24800,['Strategy']
24790,['Strategy']
24810,['Strategy']
47700,['Strategy']
341800,['Indie']
515240,['Indie']
284770,"['Adventure', 'Casual']"
495110,"['Adventure', 'Casual']"
474750,"['Indie', 'Adventure', 'Simulation', 'RPG']"
512620,"['Indie', 'Adventure', 'Simulation', 'RPG']"
512621,"['Indie', 'Adventure', 'Simulation', 'RPG']"
512622,"['Indie', 'Adventure', 'Simulation', 'RPG']"
501220,"['Indie', 'Action', 'Casual', 'Simulation', 'Early Access', 'Sports', 'Racing']"
512970,"['Indie', 'Action', 'Casual', 'Simulation', 'Sports', 'Racing']"
17430,"['Action', 'Racing']"
24740,['Racing']
24870,['Racing']
47870,['Racing']
47920,['Racing']
42140,"['Indie', 'Adventure', 'Casual']"
42180,"['Indie', 'Adventure', 'Casual']"
"42170,204731,204732","['Indie', 'Action', 'Adventure', 'Strategy', 'RPG']"
204734,"['Indie', 'Action', 'Adventure', 'Strategy', 'RPG']"
235540,"['Indie', 'Action']"
336420,"['Indie', 'Action', 'Strategy']"
42120,['Action']
373540,['Action']
437070,"['Indie', 'Action']"
453280,"['Indie', 'Action']"
381650,"['Indie', 'Strategy', 'Simulation']"
460460,"['Indie', 'Strategy', 'Simulation']"
228880,"['Indie', 'Strategy', 'Simulation']"
475450,"['Indie', 'Strategy', 'Simulation']"
488010,"['Indie', 'Strategy', 'Simulation']"
495360,"['Indie', 'Strategy', 'Simulation']"
495361,"['Indie', 'Strategy', 'Simulation']"
452940,"['Education', 'Software', 'Software Training']"
452950,"['Education', 'Software', 'Software Training']"
478300,"['Education', 'Software', 'Software Training']"
478301,"['Education', 'Software', 'Software Training']"
453390,"['Adventure', 'Casual']"
465890,"['Adventure', 'Casual']"
496030,"['Adventure', 'Casual']"
499100,"['Adventure', 'Casual']"
499110,"['Adventure', 'Casual']"
499120,"['Adventure', 'Casual']"
524600,"['Adventure', 'Casual']"
366890,"['Indie', 'Action', 'Adventure', 'Casual']"
461140,"['Indie', 'Action', 'Adventure']"
508670,"['Indie', 'Action', 'Simulation']"
343390,['Casual']
344440,"['Adventure', 'Casual']"
346140,"['Adventure', 'Casual']"
347590,"['Casual', 'Strategy']"
347610,['Casual']
394680,"['Adventure', 'Casual']"
397770,['Casual']
416310,"['Adventure', 'Casual', 'Strategy']"
416320,"['Adventure', 'Casual', 'Strategy']"
435040,"['Adventure', 'Casual', 'Strategy']"
448400,['Casual']
456690,"['Adventure', 'Casual', 'Strategy']"
466780,"['Adventure', 'Casual', 'Strategy']"
473480,"['Indie', 'Adventure', 'Casual']"
486810,"['Adventure', 'Casual']"
345290,['Adventure']
353790,['Adventure']
361320,"['Strategy', 'Simulation']"
383100,['Strategy']
389900,"['Action', 'Strategy']"
218640,"['Indie', 'Action', 'Adventure']"
296830,"['Indie', 'Action', 'Adventure', 'Simulation']"
364230,"['Indie', 'Action', 'Adventure', 'Casual']"
508990,"['Indie', 'Action']"
511930,"['Indie', 'Action']"
491740,"['Indie', 'Adventure', 'Casual', 'Strategy']"
248470,"['Indie', 'Action', 'Adventure']"
311250,"['Indie', 'Action', 'Adventure']"
383930,"['Indie', 'Action', 'Adventure']"
322080,"['Indie', 'Action']"
409740,"['Indie', 'Action']"
341090,"['Indie', 'Action', 'Adventure', 'Casual']"
464760,"['Indie', 'Action', 'Adventure', 'Casual']"
467220,"['Indie', 'Action', 'Adventure', 'Casual']"
258050,"['Indie', 'Action', 'Strategy']"
331720,"['Indie', 'Action', 'Strategy']"
496990,"['Indie', 'Action', 'Adventure', 'Casual']"
35460,"['Indie', 'Action', 'Adventure']"
313630,"['Indie', 'Adventure', 'Simulation']"
248330,"['Indie', 'Action', 'Racing']"
328500,['Indie']
335170,['Indie']
341120,['Indie']
383140,['Indie']
394220,"['Indie', 'Action']"
424950,"['Indie', 'Action']"
436470,"['Indie', 'Action', 'Early Access']"
510800,"['Indie', 'Action', 'Racing']"
379720,['Action']
327560,"['Indie', 'Action', 'Adventure']"
443550,"['Indie', 'Action', 'Adventure']"
452450,"['Indie', 'Adventure']"
501150,"['Indie', 'Adventure']"
501151,"['Indie', 'Adventure']"
454100,"['Indie', 'Action', 'Adventure']"
497760,"['Indie', 'Action', 'Adventure']"
248530,"['Indie', 'Action', 'Adventure', 'Casual', 'Simulation', 'Sports']"
321510,"['Indie', 'Action', 'Simulation', 'Sports']"
331300,"['Indie', 'Action', 'Casual']"
361880,"['Indie', 'Action', 'Adventure', 'Casual', 'Simulation', 'Sports']"
481180,['Strategy']
491340,['Strategy']
449680,"['Indie', 'Action', 'Casual']"
459240,"['Indie', 'Action', 'Casual']"
361850,"['Adventure', 'Casual']"
396850,"['Adventure', 'Casual']"
409600,"['Adventure', 'Casual']"
211070,"['Action', 'Casual', 'Strategy']"
339620,"['Action', 'Casual', 'Strategy']"
339630,"['Action', 'Casual', 'Strategy']"
414290,"['Indie', 'Action', 'Adventure', 'RPG']"
456040,"['Indie', 'Action', 'Adventure', 'RPG']"
492130,"['Indie', 'Action', 'Adventure', 'Early Access']"
509410,"['Indie', 'Action', 'Adventure', 'Casual']"
402620,['Adventure']
310360,['Adventure']
410890,['Adventure']
472870,['Adventure']
369290,['Adventure']
387850,['Adventure']
402210,['Adventure']
445770,['Adventure']
475220,"['Indie', 'Action', 'Adventure', 'Casual']"
463520,"['Indie', 'Action', 'Casual', 'Strategy']"
492790,"['Indie', 'Casual', 'Strategy']"
485860,"['Indie', 'Adventure', 'Casual']"
343930,"['Indie', 'Adventure', 'Casual', 'Strategy']"
363350,"['Indie', 'Adventure', 'Casual', 'Strategy']"
363351,"['Indie', 'Adventure', 'Casual', 'Strategy']"
259590,"['Indie', 'Casual', 'Strategy']"
259591,"['Indie', 'Casual', 'Strategy']"
259592,"['Indie', 'Casual', 'Strategy']"
235620,"['Indie', 'Casual', 'Strategy']"
484950,"['Indie', 'Action', 'Adventure', 'Strategy', 'RPG']"
498520,"['Indie', 'Action', 'Adventure', 'Strategy', 'RPG']"
237740,"['Indie', 'Action', 'Adventure']"
409750,"['Indie', 'Action', 'Adventure']"
240440,"['Indie', 'Action', 'Adventure']"
391280,"['Indie', 'Adventure', 'Strategy', 'Simulation', 'RPG', 'Early Access']"
502590,"['Indie', 'Adventure', 'Strategy', 'Simulation', 'RPG']"
496590,"['Indie', 'Action', 'Adventure', 'Casual']"
476880,"['Indie', 'Adventure', 'Casual']"
501030,"['Indie', 'Adventure', 'Strategy', 'RPG']"
501460,"['Indie', 'Adventure', 'Strategy', 'RPG']"
443570,"['Indie', 'Action', 'Adventure']"
504970,"['Indie', 'Action', 'Adventure']"
342620,"['Indie', 'Action', 'Adventure', 'Casual']"
355350,"['Indie', 'Action']"
384000,"['Indie', 'Action', 'Adventure']"
441830,['RPG']
501040,['RPG']
27900,"['Action', 'Adventure']"
27920,"['Indie', 'Action']"
27940,"['Indie', 'Action']"
211280,"['Indie', 'Action']"
373650,"['Indie', 'Adventure']"
497990,"['Indie', 'Adventure']"
402330,"['Indie', 'Action', 'Early Access']"
497970,"['Indie', 'Action']"
398680,"['Indie', 'Casual']"
462400,"['Indie', 'Casual', 'Early Access']"
390290,"['Indie', 'Adventure']"
497010,"['Indie', 'Adventure']"
357290,"['Indie', 'Action', 'Adventure']"
448780,"['Indie', 'Adventure', 'Casual']"
485950,"['Indie', 'Strategy']"
480580,"['Indie', 'Action', 'Adventure', 'Casual', 'Simulation']"
257830,"['Indie', 'Adventure']"
294020,"['Indie', 'Adventure', 'Strategy', 'Simulation', 'RPG']"
294230,"['Indie', 'Action', 'Casual']"
301190,"['Indie', 'Action', 'Casual']"
340300,"['Indie', 'Adventure', 'Casual']"
340310,"['Indie', 'Adventure', 'Casual']"
371420,"['Indie', 'Simulation', 'Sports', 'Racing']"
375460,"['Indie', 'Adventure', 'Casual', 'Strategy', 'Simulation', 'RPG']"
453100,"['Indie', 'Action', 'Casual']"
456810,"['Indie', 'Action', 'Casual']"
236890,['Utilities']
"223850,496101,428810,393480,402290,406950,406960,496100",['Utilities']
362380,"['Indie', 'Action', 'Sports']"
488630,"['Indie', 'Action', 'Sports']"
6900,['Action']
6850,['Action']
6860,['Action']
6870,['Action']
6880,['Action']
6910,['Action']
6920,['Action']
6980,['Action']
7000,"['Action', 'Adventure']"
8000,"['Action', 'Adventure']"
8080,['Action']
8140,"['Action', 'Adventure']"
8170,"['Action', 'Strategy']"
8190,"['Action', 'Adventure']"
35101,"['Action', 'Adventure']"
35102,"['Action', 'Adventure']"
35080,"['Action', 'Adventure']"
35083,"['Action', 'Adventure']"
35089,"['Action', 'Adventure']"
35090,"['Action', 'Adventure']"
35091,"['Action', 'Adventure']"
28010,['Action']
28011,['Action']
28012,['Action']
35135,"['Action', 'Adventure']"
35136,"['Action', 'Adventure']"
35137,"['Action', 'Adventure']"
35138,"['Action', 'Adventure']"
35130,"['Action', 'Adventure']"
211600,"['Action', 'Simulation']"
211740,"['Action', 'Simulation']"
216411,['Action']
216412,['Action']
216413,['Action']
216414,['Action']
216415,['Action']
216416,['Action']
216417,['Action']
216418,['Action']
216419,['Action']
216420,['Action']
216421,['Action']
203140,['Action']
224300,"['Action', 'Adventure']"
224920,"['Action', 'Adventure']"
224940,"['Action', 'Adventure']"
224960,"['Action', 'Adventure']"
225300,"['Action', 'Adventure']"
225320,"['Action', 'Adventure']"
224980,"['Action', 'Adventure']"
225000,"['Action', 'Adventure']"
225020,['Action']
203160,"['Action', 'Adventure']"
208795,"['Action', 'Adventure']"
208793,"['Action', 'Adventure']"
208792,"['Action', 'Adventure']"
208790,"['Action', 'Adventure']"
208806,"['Action', 'Adventure']"
208807,"['Action', 'Adventure']"
208808,"['Action', 'Adventure']"
208810,"['Action', 'Adventure']"
208812,"['Action', 'Adventure']"
208796,"['Action', 'Adventure']"
208798,"['Action', 'Adventure']"
208799,"['Action', 'Adventure']"
208797,"['Action', 'Adventure']"
208800,"['Action', 'Adventure']"
208814,"['Action', 'Adventure']"
208811,"['Action', 'Adventure']"
208809,"['Action', 'Adventure']"
208818,"['Action', 'Adventure']"
208817,"['Action', 'Adventure']"
208813,"['Action', 'Adventure']"
208791,"['Action', 'Adventure']"
242960,['Action']
247430,['Action']
259900,"['Action', 'Adventure', 'RPG']"
265191,"['Action', 'Adventure', 'RPG']"
265192,"['Action', 'Adventure', 'RPG']"
265193,"['Action', 'Adventure', 'RPG']"
239160,"['Action', 'Adventure']"
258180,"['Action', 'Adventure', 'RPG']"
318870,"['Action', 'Adventure']"
318871,"['Action', 'Adventure']"
318872,"['Action', 'Adventure']"
238010,"['Action', 'RPG']"
289690,"['Action', 'Adventure']"
28000,['Action']
314700,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation', 'RPG', 'Massively Multiplayer', 'Multiplayer']"
329950,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation', 'RPG', 'Massively Multiplayer', 'Multiplayer']"
344750,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation', 'RPG']"
373110,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation']"
383030,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'RPG']"
388870,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation', 'RPG']"
392050,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation', 'RPG']"
392870,"['Indie', 'Action', 'Casual', 'Strategy', 'Simulation']"
407740,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation']"
407750,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation', 'RPG']"
407730,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'RPG', 'Massively Multiplayer', 'Multiplayer']"
457930,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation']"
457940,"['Indie', 'Action', 'Casual', 'Strategy', 'Simulation', 'RPG']"
473580,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation', 'RPG']"
473620,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation']"
473630,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation']"
473640,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation', 'RPG']"
473650,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation', 'RPG']"
486340,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation', 'RPG']"
491250,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation']"
516230,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation', 'RPG']"
107100,"['Indie', 'Action', 'RPG']"
107104,"['Indie', 'Action']"
237930,"['Indie', 'Action', 'RPG']"
299240,"['Indie', 'Action', 'RPG']"
311860,"['Indie', 'Adventure', 'Simulation', 'RPG']"
329000,"['Indie', 'Adventure', 'Simulation', 'RPG']"
331790,"['Indie', 'Adventure', 'RPG']"
423710,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy', 'Simulation', 'RPG']"
473470,"['Indie', 'Action', 'Adventure', 'Strategy', 'RPG']"
438010,"['Indie', 'Action', 'Adventure']"
438030,"['Action', 'Casual']"
444480,"['Indie', 'Casual']"
463220,"['Indie', 'Action', 'Adventure']"
491650,['Indie']
454890,"['Indie', 'Action', 'Casual']"
463210,"['Indie', 'Action', 'Casual', 'Simulation']"
486150,['Action']
328270,"['Indie', 'Adventure']"
411130,"['Indie', 'Action', 'Adventure', 'Early Access']"
452470,"['Indie', 'Adventure']"
500970,"['Indie', 'Action', 'Adventure']"
8930,['Strategy']
16868,['Strategy']
16862,['Strategy']
16861,['Strategy']
16860,['Strategy']
16863,['Strategy']
16867,['Strategy']
99610,['Strategy']
99611,['Strategy']
16866,['Strategy']
99612,['Strategy']
99614,['Strategy']
16870,['Strategy']
235580,['Strategy']
235584,['Strategy']
235585,['Strategy']
398710,"['Indie', 'Action', 'Casual']"
438080,"['Indie', 'Action', 'Casual']"
439910,"['Indie', 'Action', 'Casual']"
490820,"['Indie', 'Action', 'Casual']"
464960,"['Indie', 'Adventure', 'Casual']"
468040,"['Indie', 'Adventure', 'Casual']"
390720,"['Indie', 'Action']"
490310,"['Indie', 'Action']"
412150,"['Adventure', 'Casual']"
413840,"['Indie', 'Adventure', 'Free to Play']"
448260,"['Indie', 'Action', 'Adventure']"
461690,"['Action', 'Casual', 'Strategy', 'Simulation']"
461720,"['Indie', 'Action', 'Casual', 'Early Access']"
497750,"['Adventure', 'Casual']"
312370,['Strategy']
353760,['Strategy']
353761,['Strategy']
353770,['Strategy']
405520,['Strategy']
437110,['Strategy']
437140,['Strategy']
41070,"['Indie', 'Action']"
233130,"['Action', 'Adventure']"
407810,"['Action', 'Adventure']"
289930,"['Casual', 'Strategy', 'Simulation']"
350110,"['Strategy', 'Simulation']"
397980,"['Indie', 'Action']"
403570,"['Indie', 'Adventure']"
444790,"['Action', 'Adventure', 'Casual']"
454930,"['Indie', 'Action', 'Adventure', 'Early Access']"
463040,"['Indie', 'Action', 'Casual']"
466790,"['Indie', 'Action']"
473730,"['Indie', 'Casual', 'Strategy', 'Simulation', 'Early Access']"
485410,"['Action', 'Adventure', 'Casual']"
496870,"['Indie', 'Action', 'Adventure', 'Casual']"
3830,['Action']
115100,"['Adventure', 'Casual', 'RPG']"
115110,"['Indie', 'Adventure']"
3839,['Action']
3838,['Action']
115120,"['Action', 'Strategy']"
225270,"['Action', 'Adventure', 'Strategy']"
225260,"['Action', 'Adventure', 'Strategy']"
232790,"['Indie', 'Adventure', 'Casual']"
316790,['Adventure']
246110,"['Indie', 'Strategy']"
332460,['Strategy']
246070,"['Indie', 'Adventure', 'Casual']"
246090,"['Indie', 'Strategy', 'Simulation']"
271950,"['Indie', 'Adventure', 'Casual']"
368190,['Adventure']
388210,['Adventure']
92100,"['Indie', 'Action', 'Strategy', 'Simulation']"
405610,"['Indie', 'Action', 'Adventure', 'Strategy']"
390970,"['Adventure', 'Casual']"
463050,"['Indie', 'Adventure', 'Casual']"
490940,"['Indie', 'Adventure', 'Casual']"
377290,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy']"
368590,['Indie']
395160,"['Indie', 'Adventure']"
487380,"['Indie', 'Action', 'Casual']"
355150,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy']"
370510,"['Indie', 'Action', 'Casual', 'Strategy', 'Simulation']"
389160,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy']"
420050,"['Indie', 'Action', 'Adventure', 'Casual', 'Strategy']"
429470,"['Indie', 'Adventure']"
431710,"['Indie', 'Adventure']"
439250,"['Indie', 'Adventure']"
446640,"['Indie', 'Adventure']"
318100,"['Indie', 'Action', 'Early Access', 'Massively Multiplayer', 'Multiplayer']"
499500,"['Indie', 'Action', 'Massively Multiplayer', 'Multiplayer']"
301610,"['Design & Illustration', 'Photo Editing']"
458750,"['Design & Illustration', 'Photo Editing']"
320760,['Adventure']
435360,"['Indie', 'Adventure']"
464080,['Adventure']
256510,"['Indie', 'Action', 'Strategy']"
333150,"['Indie', 'Action', 'Strategy']"
333160,"['Indie', 'Action', 'Strategy']"
351461,"['Indie', 'Action', 'Strategy']"
376373,"['Indie', 'Action', 'Strategy']"
399833,"['Indie', 'Action', 'Strategy']"
399834,"['Indie', 'Action', 'Strategy']"
399836,"['Indie', 'Action', 'Strategy']"
443390,"['Indie', 'Action', 'Strategy']"
450700,"['Indie', 'Strategy', 'Simulation', 'Early Access']"
494410,"['Indie', 'Simulation']"
346420,"['Indie', 'Simulation', 'RPG']"
464510,['Action']
464511,['Action']
464512,['Action']
464513,['Action']
464520,['Action']
464521,['Action']
464522,['Action']
464523,['Action']
464524,['Action']
464525,['Action']
467030,['Action']
467031,['Action']
467032,['Action']
467033,['Action']
467034,['Action']
467035,['Action']
467036,['Action']
467037,['Action']
467038,['Action']
467039,['Action']
467040,['Action']
467041,['Action']
467042,['Action']
467043,['Action']
467044,['Action']
467045,['Action']
467046,['Action']
467047,['Action']
467048,['Action']
467049,['Action']
467050,['Action']
467051,['Action']
482220,['Action']
482221,['Action']
482222,['Action']
482223,['Action']
482224,['Action']
418340,"['Indie', 'Action', 'Adventure']"
476860,"['Strategy', 'RPG']"
476861,"['Strategy', 'RPG']"
476862,"['Strategy', 'RPG']"
476863,"['Strategy', 'RPG']"
476864,"['Strategy', 'RPG']"
476865,"['Strategy', 'RPG']"
476866,"['Strategy', 'RPG']"
476867,"['Strategy', 'RPG']"
476868,"['Strategy', 'RPG']"
476869,"['Strategy', 'RPG']"
476870,"['Strategy', 'RPG']"
476871,"['Strategy', 'RPG']"
334280,"['Indie', 'Action', 'Adventure']"
485020,"['Indie', 'Action', 'Adventure']"
321920,"['Indie', 'Action', 'Adventure']"
334070,"['Indie', 'Action', 'Adventure']"
352520,"['Indie', 'Adventure', 'Casual']"
355590,"['Indie', 'Action', 'Adventure']"
371510,"['Indie', 'Action']"
11370,['Adventure']
46410,"['Action', 'RPG']"
298140,"['Indie', 'Adventure']"
333740,"['Indie', 'Early Access']"
338710,"['Indie', 'Casual', 'Strategy']"
349500,"['Indie', 'Simulation', 'RPG']"
431810,"['Indie', 'Strategy', 'RPG', 'Early Access']"
462960,"['Indie', 'Adventure', 'Casual']"
481870,"['Indie', 'Casual', 'Strategy', 'Early Access']"
373730,"['Indie', 'Strategy']"
448820,"['Indie', 'Adventure']"
491510,"['Indie', 'Adventure', 'RPG']"
351090,['Casual']
388450,['Casual']
446590,['RPG']
497540,['RPG']
327840,"['Indie', 'Action', 'Casual', 'Sports', 'Racing']"
330690,"['Action', 'Sports', 'Racing']"
317440,"['Indie', 'Action', 'Casual', 'Simulation', 'Sports', 'Racing']"
342650,"['Indie', 'Action', 'Casual', 'Simulation', 'Racing']"
386540,"['Indie', 'Action', 'Strategy', 'Simulation']"
